"Province","District","Market","Commodity","Average Price","Date"
"Kigali City","KICUKIRO","Gahoromani","inyama-inka-imvange","4200","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","inyama - inkoko - pondezi","5000","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","igi - irinyaRwanda","250","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Igi- Pondeze","150","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Urusenda","3000","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri - RW - Kigori","1300","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Tungurusumu","4000","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ubunyobwa","2800","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Imiteja","1000","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Inyanya","1200","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Karoti","700","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Igitoki","400","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibitonore","2000","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Urunyogwe","2000","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri-Tz","1700","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri - Tz No 2","1600","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri - Umuhinde","1400","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri Pakistani","1500","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri Thailand","1600","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Isukari","1700","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Pome","550","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Indimu","1200","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Amatunda","2000","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibinyomoro","1500","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Amacunga","1000","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Amateke","400","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","ibitunguru-bitukura","1300","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Imyumbati","450","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibijumba","300","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibirayi- Kinigi Grade 2","600","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","ibirayi - Kirundo","550","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibigori","300","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ingano","1000","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Amasaka","600","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo Colta","1200","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo/Mutiki","800","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo Kiryumukwe","800","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo Ibinyarwanda","500","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo Shyushya","650","03/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Soya","700","03/13/2024"
"Western","RUBAVU","Gisenyi","Ibitonore","1000","03/13/2024"
"Western","RUBAVU","Gisenyi","Urunyogwe","1300","03/13/2024"
"Western","RUBAVU","Gisenyi","Umuceri - Umuhinde","1400","03/13/2024"
"Western","RUBAVU","Gisenyi","Umuceri - RW - Kigori","1000","03/13/2024"
"Western","RUBAVU","Gisenyi","Umuceri Thailand","1700","03/13/2024"
"Western","RUBAVU","Gisenyi","Umuceri Pakistani","1500","03/13/2024"
"Western","RUBAVU","Gisenyi","Inyama-ingurube","3500","03/13/2024"
"Western","RUBAVU","Gisenyi","Inyama-ihene","5000","03/13/2024"
"Western","RUBAVU","Gisenyi","Inyama-inka- Iroti","5000","03/13/2024"
"Western","RUBAVU","Gisenyi","inyama-inka-imvange","4300","03/13/2024"
"Western","RUBAVU","Gisenyi","Inyama - Inkoko - rwanda","4500","03/13/2024"
"Western","RUBAVU","Gisenyi","inyama - inkoko - pondezi","3500","03/13/2024"
"Western","RUBAVU","Gisenyi","Ibinyomoro","1000","03/13/2024"
"Western","RUBAVU","Gisenyi","Amatunda","1500","03/13/2024"
"Western","RUBAVU","Gisenyi","Inyanya","1300","03/13/2024"
"Western","RUBAVU","Gisenyi","Ubuki","6500","03/13/2024"
"Western","RUBAVU","Gisenyi","Ubunyobwa","2000","03/13/2024"
"Western","RUBAVU","Gisenyi","Isukari","2000","03/13/2024"
"Western","RUBAVU","Gisenyi","ibitunguru-bitukura","1200","03/13/2024"
"Western","RUBAVU","Gisenyi","inshyushyu","600","03/13/2024"
"Western","RUBAVU","Gisenyi","Ibijumba","500","03/13/2024"
"Western","RUBAVU","Gisenyi","Ingano","1200","03/13/2024"
"Western","RUBAVU","Gisenyi","Amateke","1000","03/13/2024"
"Western","RUBAVU","Gisenyi","Imyumbati","700","03/13/2024"
"Western","RUBAVU","Gisenyi","Igitoki","400","03/13/2024"
"Western","RUBAVU","Gisenyi","Ibigori","500","03/13/2024"
"Western","RUBAVU","Gisenyi","Ifu-amasaka","1200","03/13/2024"
"Western","RUBAVU","Gisenyi","Ifu-ingano","1500","03/13/2024"
"Western","RUBAVU","Gisenyi","Ifu-imyumbati","900","03/13/2024"
"Western","RUBAVU","Gisenyi","Ifu - Ibigori - Mugurusu","2000","03/13/2024"
"Western","RUBAVU","Gisenyi","Ifu - Ibigori - MINIMEX","1200","03/13/2024"
"Western","RUBAVU","Gisenyi","igi - irinyaRwanda","250","03/13/2024"
"Western","RUBAVU","Gisenyi","Igi- Pondeze","200","03/13/2024"
"Western","RUBAVU","Gisenyi","Ifi - isambaza","3000","03/13/2024"
"Western","RUBAVU","Gisenyi","IFI - Tomson","3000","03/13/2024"
"Western","RUBAVU","Gisenyi","IFI - Tilapia","4500","03/13/2024"
"Western","RUBAVU","Gisenyi","Ibishyimbo Ibinyarwanda","800","03/13/2024"
"Western","RUBAVU","Gisenyi","Ibishyimbo Shyushya","800","03/13/2024"
"Western","RUBAVU","Gisenyi","Ibishyimbo Colta","800","03/13/2024"
"Western","RUBAVU","Gisenyi","Ibirayi - Kuruseke","500","03/13/2024"
"Western","RUBAVU","Gisenyi","ibirayi - Kirundo","500","03/13/2024"
"Western","RUBAVU","Gisenyi","Ibirayi- Kinigi Grade 2","550","03/13/2024"
"Eastern","NGOMA","kibungo","Amavuta - Amamesa","4000","03/13/2024"
"Eastern","NGOMA","kibungo","Ubunyobwa","2500","03/13/2024"
"Eastern","NGOMA","kibungo","Igitoki","440","03/13/2024"
"Eastern","NGOMA","kibungo","Amateke","400","03/13/2024"
"Eastern","NGOMA","kibungo","Imyumbati","400","03/13/2024"
"Eastern","NGOMA","kibungo","Ibirayi- Kinigi Grade 2","600","03/13/2024"
"Eastern","NGOMA","kibungo","Ibirayi - Umweru","550","03/13/2024"
"Eastern","NGOMA","kibungo","Ibirayi - Gashora","400","03/13/2024"
"Eastern","NGOMA","kibungo","Gaz","1600","03/13/2024"
"Eastern","NGOMA","kibungo","Isukari","1800","03/13/2024"
"Eastern","NGOMA","kibungo","Ipapayi","500","03/13/2024"
"Eastern","NGOMA","kibungo","Inanasi","400","03/13/2024"
"Eastern","NGOMA","kibungo","inshyushyu","400","03/13/2024"
"Eastern","NGOMA","kibungo","Isombe","500","03/13/2024"
"Eastern","NGOMA","kibungo","Ibigori","300","03/13/2024"
"Eastern","NGOMA","kibungo","Ibiryo amatungo Maize Bran","150","03/13/2024"
"Eastern","NGOMA","kibungo","Amashaza","2500","03/13/2024"
"Eastern","NGOMA","kibungo","Amakara","12000","03/13/2024"
"Eastern","NGOMA","kibungo","Amasaka","800","03/13/2024"
"Eastern","NGOMA","kibungo","Amashu","100","03/13/2024"
"Eastern","NGOMA","kibungo","Soya","800","03/13/2024"
"Eastern","NGOMA","kibungo","Ihene","48333","03/13/2024"
"Eastern","NGOMA","kibungo","Urukwavu","2000","03/13/2024"
"Eastern","NGOMA","kibungo","igi - irinyaRwanda","200","03/13/2024"
"Eastern","NGOMA","kibungo","Igi- Pondeze","170","03/13/2024"
"Eastern","NGOMA","kibungo","Inkoko - Isake","5000","03/13/2024"
"Eastern","NGOMA","kibungo","inyama - inkoko - pondezi","3750","03/13/2024"
"Eastern","NGOMA","kibungo","Ibijumba","300","03/13/2024"
"Eastern","NGOMA","kibungo","Ifi - isambaza","15000","03/13/2024"
"Eastern","NGOMA","kibungo","Puwaro","600","03/13/2024"
"Eastern","NGOMA","kibungo","Inyanya","2000","03/13/2024"
"Eastern","NGOMA","kibungo","Ibishyimbo Shyushya","600","03/13/2024"
"Eastern","NGOMA","kibungo","Ibishyimbo/Mutiki","600","03/13/2024"
"Eastern","NGOMA","kibungo","Ibishyimbo Ibinyarwanda","550","03/13/2024"
"Eastern","NGOMA","kibungo","Ibishyimbo - Mushingiriro","550","03/13/2024"
"Eastern","NGOMA","kibungo","ibitunguru-bitukura","1400","03/13/2024"
"Eastern","NGOMA","kibungo","Inyama - Inkoko - rwanda","4000","03/13/2024"
"Eastern","NGOMA","kibungo","inyama-inka-imvange","4000","03/13/2024"
"Eastern","NGOMA","kibungo","Inyama-inka- Iroti","4500","03/13/2024"
"Eastern","NGOMA","kibungo","Ibinyomoro","1300","03/13/2024"
"Eastern","NGOMA","kibungo","Konkombure","600","03/13/2024"
"Eastern","NGOMA","kibungo","IFI - Tilapia","4000","03/13/2024"
"Eastern","NGOMA","kibungo","Ifi- Indagara-umunyu","3500","03/13/2024"
"Eastern","NGOMA","kibungo","Ifu-imyumbati","700","03/13/2024"
"Eastern","NGOMA","kibungo","Amatunda","2000","03/13/2024"
"Eastern","NGOMA","kibungo","Amacunga","1200","03/13/2024"
"Eastern","NGOMA","kibungo","Imyembe","1800","03/13/2024"
"Eastern","NGOMA","kibungo","Indimu","1200","03/13/2024"
"Eastern","NGOMA","kibungo","Pome","4000","03/13/2024"
"Eastern","NGOMA","kibungo","","150","03/13/2024"
"Eastern","NGOMA","kibungo","Avoka ihiye nto","100","03/13/2024"
"Eastern","NGOMA","kibungo","","200","03/13/2024"
"Eastern","NGOMA","kibungo","Puwavuro","600","03/13/2024"
"Eastern","NGOMA","kibungo","Sereli","500","03/13/2024"
"Eastern","NGOMA","kibungo","Beterave","733","03/13/2024"
"Eastern","NGOMA","kibungo","Karoti","800","03/13/2024"
"Eastern","NGOMA","kibungo","Imineke","600","03/13/2024"
"Eastern","NGOMA","kibungo","Imiteja","800","03/13/2024"
"Eastern","NGOMA","kibungo","Ibitunguru-umweru","2000","03/13/2024"
"Eastern","NGOMA","kibungo","Tungurusumu","2200","03/13/2024"
"Eastern","NGOMA","kibungo","Amavuta ubuto","2000","03/13/2024"
"Eastern","NGOMA","kibungo","Umuceri - Umuhinde","1450","03/13/2024"
"Eastern","NGOMA","kibungo","Umuceri - RW - Kigori","1200","03/13/2024"
"Eastern","NGOMA","kibungo","Umuceri Pakistani","1500","03/13/2024"
"Eastern","NGOMA","kibungo","Umuceri-Tz","1600","03/13/2024"
"Eastern","NGOMA","kibungo","Inyama-ingurube","3000","03/13/2024"
"Southern","MUHANGA","Muhanga","Ibirayi - Kuruseke","527","03/13/2024"
"Southern","MUHANGA","Muhanga","ibirayi - Kirundo","547","03/13/2024"
"Southern","MUHANGA","Muhanga","Ibirayi - Peko","533","03/13/2024"
"Southern","MUHANGA","Muhanga","Ibirayi- Kinigi Grade 2","583","03/13/2024"
"Western","NGORORERO","Kabaya","Amakara","15000","03/13/2024"
"Western","NGORORERO","Kabaya","Inyama-ihene","5500","03/13/2024"
"Western","NGORORERO","Kabaya","Inyama-ingurube","2800","03/13/2024"
"Western","NGORORERO","Kabaya","Inyama-inka- Iroti","4000","03/13/2024"
"Western","NGORORERO","Kabaya","inyama-inka-imvange","3500","03/13/2024"
"Western","NGORORERO","Kabaya","Inyama - Inkoko - rwanda","4500","03/13/2024"
"Western","NGORORERO","Kabaya","inyama - inkoko - pondezi","4000","03/13/2024"
"Western","NGORORERO","Kabaya","Inyama - Urukwavu","4000","03/13/2024"
"Western","NGORORERO","Kabaya","ibirayi - Kirundo","430","03/13/2024"
"Western","NGORORERO","Kabaya","Ibirayi - Kuruseke","440","03/13/2024"
"Western","NGORORERO","Kabaya","ibirayi - Kuruza","440","03/13/2024"
"Western","NGORORERO","Kabaya","Ibirayi - Peko","430","03/13/2024"
"Western","NGORORERO","Kabaya","Ibirayi","440","03/13/2024"
"Western","NGORORERO","Kabaya","Ibishyimbo Ibinyarwanda","600","03/13/2024"
"Western","NGORORERO","Kabaya","Ibishyimbo Shyushya","650","03/13/2024"
"Western","NGORORERO","Kabaya","Ibishyimbo","700","03/13/2024"
"Western","NGORORERO","Kabaya","Ibishyimbo Kiryumukwe","800","03/13/2024"
"Western","NGORORERO","Kabaya","Ibishyimbo - Mushingiriro","700","03/13/2024"
"Western","NGORORERO","Kabaya","Ibishyimbo - Injyamane","800","03/13/2024"
"Western","NGORORERO","Kabaya","Soya","1200","03/13/2024"
"Eastern","NYAGATARE","Matimba","ibitunguru-bitukura","1200","03/13/2024"
"Eastern","NYAGATARE","Matimba","Amasaka","550","03/13/2024"
"Eastern","NYAGATARE","Matimba","ibirayi - Kuruza","550","03/13/2024"
"Eastern","NYAGATARE","Matimba","Ifu-imyumbati","1000","03/13/2024"
"Eastern","NYAGATARE","Matimba","Ifu-ibigori","500","03/13/2024"
"Eastern","NYAGATARE","Matimba","Ibirayi - Kuruseke","550","03/13/2024"
"Eastern","NYAGATARE","Matimba","Amatunda","2000","03/13/2024"
"Eastern","NYAGATARE","Matimba","","100","03/13/2024"
"Eastern","NYAGATARE","Matimba","Ibijumba","350","03/13/2024"
"Eastern","NYAGATARE","Matimba","Umuceri Thailand","1500","03/13/2024"
"Eastern","NYAGATARE","Matimba","Indimu","1500","03/13/2024"
"Eastern","NYAGATARE","Matimba","Ibirayi- Kinigi Grade 1","600","03/13/2024"
"Eastern","NYAGATARE","Matimba","Sereli","300","03/13/2024"
"Eastern","NYAGATARE","Matimba","Ibiringanya","350","03/13/2024"
"Eastern","NYAGATARE","Matimba","Amakara","26000","03/13/2024"
"Eastern","NYAGATARE","Matimba","Imyembe","250","03/13/2024"
"Eastern","NYAGATARE","Matimba","Karoti","600","03/13/2024"
"Eastern","NYAGATARE","Matimba","Ibinyomoro","1000","03/13/2024"
"Eastern","NYAGATARE","Matimba","Ifu-amasaka","800","03/13/2024"
"Eastern","NYAGATARE","Matimba","Urusenda","2000","03/13/2024"
"Eastern","NYAGATARE","Matimba","Amavuta ubuto","2000","03/13/2024"
"Eastern","NYAGATARE","Matimba","Dodo","100","03/13/2024"
"Eastern","NYAGATARE","Matimba","Amateke","400","03/13/2024"
"Eastern","NYAGATARE","Matimba","Umuceri - Tz No 2","1300","03/13/2024"
"Eastern","NYAGATARE","Matimba","Umuceri - RW - Kigori","1300","03/13/2024"
"Eastern","NYAGATARE","Matimba","Igi","200","03/13/2024"
"Eastern","NYAGATARE","Matimba","Amavuta - Amamesa","3000","03/13/2024"
"Eastern","NYAGATARE","Matimba","Inyama-ihene","5000","03/13/2024"
"Eastern","NYAGATARE","Matimba","Inyanya","1000","03/13/2024"
"Eastern","NYAGATARE","Matimba","Ifu - Ibigori - IRABONEYE","1000","03/13/2024"
"Eastern","NYAGATARE","Matimba","Ifu - Ibigori - Gashumba","1000","03/13/2024"
"Eastern","NYAGATARE","Matimba","Isukari","2000","03/13/2024"
"Eastern","NYAGATARE","Matimba","Umuceri Pakistani","1600","03/13/2024"
"Eastern","NYAGATARE","Matimba","Inyama-inka- Iroti","4000","03/13/2024"
"Eastern","NYAGATARE","Matimba","Inyama-ingurube","3500","03/13/2024"
"Eastern","NYAGATARE","Matimba","Igitoki","350","03/13/2024"
"Eastern","NYAGATARE","Matimba","inyama-inka-imvange","3500","03/13/2024"
"Eastern","NYAGATARE","Matimba","Tungurusumu","2000","03/13/2024"
"Eastern","NYAGATARE","Matimba","Ubunyobwa","2500","03/13/2024"
"Eastern","NYAGATARE","Matimba","igi - irinyaRwanda","200","03/13/2024"
"Eastern","NYAGATARE","Matimba","Igi- Pondeze","200","03/13/2024"
"Eastern","NYAGATARE","Matimba","Ibigori","220","03/13/2024"
"Eastern","NYAGATARE","Matimba","Imineke","50","03/13/2024"
"Eastern","NYAGATARE","Matimba","inshyushyu","350","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ibijumba","600","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Karoti","800","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Inyanya","1200","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ifu - Ibigori - Mugurusu","1000","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ifu - Ibigori - Gashumba","1200","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ibishyimbo/Mutiki","1267","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ibishyimbo Shyushya","1000","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ibishyimbo Colta","1333","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ibishyimbo Kiryumukwe","1500","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ibishyimbo - Injyamane","1500","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ibirayi- Kinigi Grade 1","700","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Umuceri-Tz","1500","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Umuceri Thailand","1400","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Umuceri - Umuhinde","1300","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ifi- Indagara-umunyu","3500","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","IFI - Tomson","2800","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","IFI - Tilapia","4500","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","ibitunguru-bitukura","1500","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ibitunguru-umweru","1867","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Pome","500","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ibinyomoro","1933","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Amatunda","2200","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Inkeri","4000","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Imyumbati","800","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Imyembe","1500","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Inyama-inka- Iroti","5933","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","inyama-inka-imvange","4800","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Inyama - Inkoko - rwanda","5500","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Igitoki","600","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","inyama - inkoko - pondezi","3500","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","igi - irinyaRwanda","220","03/13/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Igi- Pondeze","150","03/13/2024"
"Northern","RULINDO","Base","Inyama-ihene","6000","03/13/2024"
"Northern","RULINDO","Base","Inyama-ingurube","3000","03/13/2024"
"Northern","RULINDO","Base","inyama-inka-imvange","4000","03/13/2024"
"Northern","RULINDO","Base","Inyama-inka- Iroti","5000","03/13/2024"
"Northern","RULINDO","Base","","200","03/13/2024"
"Northern","RULINDO","Base","","300","03/13/2024"
"Northern","RULINDO","Base","Avoka ihiye nto","100","03/13/2024"
"Northern","RULINDO","Base","Amacunga","700","03/13/2024"
"Northern","RULINDO","Base","Imyembe","1000","03/13/2024"
"Northern","RULINDO","Base","Inanasi","300","03/13/2024"
"Northern","RULINDO","Base","Indimu","1500","03/13/2024"
"Northern","RULINDO","Base","Ibinyomoro","1300","03/13/2024"
"Northern","RULINDO","Base","Amatunda","2000","03/13/2024"
"Northern","RULINDO","Base","Amavuta - Amamesa","2200","03/13/2024"
"Northern","RULINDO","Base","Amavuta ubuto","2000","03/13/2024"
"Northern","RULINDO","Base","inshyushyu","400","03/13/2024"
"Northern","RULINDO","Base","igi - irinyaRwanda","200","03/13/2024"
"Northern","RULINDO","Base","Igi- Pondeze","150","03/13/2024"
"Northern","RULINDO","Base","Beterave","700","03/13/2024"
"Northern","RULINDO","Base","Puwavuro","1000","03/13/2024"
"Northern","RULINDO","Base","ibitunguru-bitukura","1300","03/13/2024"
"Northern","RULINDO","Base","Amashu","150","03/13/2024"
"Northern","RULINDO","Base","Dodo","350","03/13/2024"
"Northern","RULINDO","Base","Isombe","500","03/13/2024"
"Northern","RULINDO","Base","Imiteja","500","03/13/2024"
"Northern","RULINDO","Base","Inyanya","1000","03/13/2024"
"Northern","RULINDO","Base","Karoti","400","03/13/2024"
"Northern","RULINDO","Base","Amateke","500","03/13/2024"
"Northern","RULINDO","Base","Ifu-imyumbati","900","03/13/2024"
"Northern","RULINDO","Base","Imyumbati","500","03/13/2024"
"Northern","RULINDO","Base","Ibijumba","350","03/13/2024"
"Northern","RULINDO","Base","Igitoki","450","03/13/2024"
"Northern","RULINDO","Base","Ibirayi - Rutuku","450","03/13/2024"
"Northern","RULINDO","Base","Umuceri - Umuhinde","1400","03/13/2024"
"Northern","RULINDO","Base","Umuceri-Tz","1600","03/13/2024"
"Northern","RULINDO","Base","Umuceri - Tz No 2","1200","03/13/2024"
"Northern","RULINDO","Base","Umuceri Pakistani","1500","03/13/2024"
"Northern","RULINDO","Base","Ibigori","300","03/13/2024"
"Northern","RULINDO","Base","Ubunyobwa","1500","03/13/2024"
"Northern","RULINDO","Base","Soya","900","03/13/2024"
"Northern","RULINDO","Base","Ingano","1000","03/13/2024"
"Northern","RULINDO","Base","Amasaka","650","03/13/2024"
"Northern","RULINDO","Base","Ibishyimbo Ibinyarwanda","600","03/13/2024"
"Northern","RULINDO","Base","Ibishyimbo Shyushya","700","03/13/2024"
"Northern","RULINDO","Base","Ibishyimbo - Mushingiriro","700","03/13/2024"
"Northern","RULINDO","Base","Ibishyimbo - Injyamane","1000","03/13/2024"
"Northern","RULINDO","Shyorongi","Amashu","183","03/13/2024"
"Northern","RULINDO","Shyorongi","Ibigori","400","03/13/2024"
"Northern","RULINDO","Shyorongi","Ifu-imyumbati","800","03/13/2024"
