"Province","District","Market","Commodity","Average Price","Date"
"Southern","NYANZA","Busasamana","Ubuki","5500","05/23/2024"
"Southern","NYANZA","Busasamana","Amavuta ubuto","2300","05/23/2024"
"Southern","NYANZA","Busasamana","Amavuta - Amamesa","2000","05/23/2024"
"Southern","NYANZA","Busasamana","Amakara","10000","05/23/2024"
"Southern","NYANZA","Busasamana","Ubunyobwa","2500","05/23/2024"
"Southern","NYANZA","Busasamana","Isombe","600","05/23/2024"
"Southern","NYANZA","Busasamana","Puwavuro","1200","05/23/2024"
"Southern","NYANZA","Busasamana","Isukari","1600","05/23/2024"
"Southern","NYANZA","Busasamana","Konkombure","1000","05/23/2024"
"Southern","NYANZA","Busasamana","IFI - Tomson","3500","05/23/2024"
"Southern","NYANZA","Busasamana","inyama-inka-imvange","4000","05/23/2024"
"Southern","NYANZA","Busasamana","Inyama-inka- Iroti","5000","05/23/2024"
"Southern","NYANZA","Busasamana","inyama - inkoko - pondezi","5000","05/23/2024"
"Southern","NYANZA","Busasamana","Imyembe","1000","05/23/2024"
"Southern","NYANZA","Busasamana","inshyushyu","500","05/23/2024"
"Southern","NYANZA","Busasamana","Inanasi","600","05/23/2024"
"Southern","NYANZA","Busasamana","Avoka","600","05/23/2024"
"Southern","NYANZA","Busasamana","Indimu","1500","05/23/2024"
"Southern","NYANZA","Busasamana","Mandarine","1000","05/23/2024"
"Southern","NYANZA","Busasamana","Amacunga","700","05/23/2024"
"Southern","NYANZA","Busasamana","Amatunda","1800","05/23/2024"
"Southern","NYANZA","Busasamana","Ibinyomoro","1300","05/23/2024"
"Southern","NYANZA","Busasamana","igi - irinyaRwanda","200","05/23/2024"
"Southern","NYANZA","Busasamana","Igi- Pondeze","150","05/23/2024"
"Southern","NYANZA","Busasamana","Ibitunguru-umweru","1700","05/23/2024"
"Southern","NYANZA","Busasamana","ibitunguru-bitukura","1600","05/23/2024"
"Southern","NYANZA","Busasamana","Imiteja","900","05/23/2024"
"Southern","NYANZA","Busasamana","Ibitonore","500","05/23/2024"
"Southern","NYANZA","Busasamana","Urunyogwe","2000","05/23/2024"
"Southern","NYANZA","Busasamana","Inyanya","700","05/23/2024"
"Southern","NYANZA","Busasamana","Karoti","700","05/23/2024"
"Southern","NYANZA","Busasamana","Ibiringanya","1000","05/23/2024"
"Southern","NYANZA","Busasamana","Amasaka","600","05/23/2024"
"Southern","NYANZA","Busasamana","Soya","700","05/23/2024"
"Southern","NYANZA","Busasamana","Igitoki","400","05/23/2024"
"Southern","NYANZA","Busasamana","Ibijumba","250","05/23/2024"
"Southern","NYANZA","Busasamana","Imyumbati","400","05/23/2024"
"Southern","NYANZA","Busasamana","Ibirayi - Rutuku","650","05/23/2024"
"Southern","NYANZA","Busasamana","Ingano","1200","05/23/2024"
"Southern","NYANZA","Busasamana","Umuceri - Umuhinde","1400","05/23/2024"
"Southern","NYANZA","Busasamana","Umuceri - Rw - Gikonko","1300","05/23/2024"
"Southern","NYANZA","Busasamana","Umuceri-Tz1","1800","05/23/2024"
"Southern","NYANZA","Busasamana","Umuceri - Tz No 2","1500","05/23/2024"
"Southern","NYANZA","Busasamana","Umuceri Pakistani","1500","05/23/2024"
"Southern","NYANZA","Busasamana","Umuceri - RW - Kigori","1200","05/23/2024"
"Southern","NYANZA","Busasamana","Ifu - Ibigori - Mugurusu","900","05/23/2024"
"Southern","NYANZA","Busasamana","Ibigori","300","05/23/2024"
"Southern","NYANZA","Busasamana","Ibishyimbo Shyushya","600","05/23/2024"
"Southern","NYANZA","Busasamana","Ibishyimbo Ibinyarwanda","550","05/23/2024"
"Southern","NYANZA","Busasamana","Ibishyimbo - Mushingiriro","600","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","inshyushyu","650","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","","4800","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Amatunda","2400","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Ibinyomoro","2000","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Karoti","750","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Inyanya","1000","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Inyama-inka- Iroti","6000","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","ibitunguru-bitukura","1400","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","inyama-inka-imvange","4500","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Inyama - Inkoko - rwanda","6000","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","inyama - inkoko - pondezi","4200","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","igi - irinyaRwanda","250","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Igi- Pondeze","160","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Ibishyimbo Ibinyarwanda","700","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Ibishyimbo/Mutiki","1000","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Ibishyimbo Shyushya","700","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Ibishyimbo Colta","1200","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Umuceri - RW - Kigori","1200","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Umuceri Pakistani","1500","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Umuceri Thailand","1700","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Umuceri - Umuhinde","1500","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Ibigori","500","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Ifu - Ibigori - Mugurusu","1000","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Ifu - Ibigori - MINIMEX","1000","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Ifu - Ibigori - Gashumba","1100","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Ibishyimbo - Injyamane","1400","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Ibirayi - Umweru","700","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Ibirayi- Kinigi Grade 1","850","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Imyumbati","600","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Ibijumba","450","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Igitoki","450","05/23/2024"
"Kigali City","KICUKIRO","Ziniya","Ibirayi- Kinigi Grade 2","800","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Ubuki","5000","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Ifu-ibigori-yo-mumahanga","1000","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Ifu - Ibigori - MINIMEX","1000","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Ifu - Ibigori - IRABONEYE","1000","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri Pakistani","1500","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri - RW - Kigori","1200","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri - Umuhinde","1400","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri Thailand","1800","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri-Tz1","1800","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri - Tz No 2","1600","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","inshyushyu","500","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","IFI - Tilapia Nini","4500","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Inyama - Inkoko - rwanda","5000","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","inyama - inkoko - pondezi","4000","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","inyama-inka-imvange","4500","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Inyama-inka- Iroti","6000","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Inyama-ihene","6000","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Igi- Pondeze","150","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","igi - irinyaRwanda","250","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibirayi","550","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","ibirayi - Kirundo","600","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibirayi- Kinigi Grade 2","700","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Amateke","300","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Igitoki","300","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Imyumbati","600","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibijumba","300","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Ubunyobwa","2600","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibitonore","1300","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Urunyogwe","2200","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Puwavuro","1500","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Urusenda","2000","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","ibitunguru-bitukura","1400","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Tungurusumu","4000","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Karoti","700","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Inyanya","800","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Avoka","1000","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Pome","500","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Mandarine","1200","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Indimu","1000","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Amacunga","800","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibinyomoro","1500","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Amatunda","2200","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo Colta","1100","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo - Injyamane","1200","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo/Mutiki","800","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo Kiryumukwe","700","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo Ibinyarwanda","550","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo Shyushya","650","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Ingano","1000","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Soya","800","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Amasaka","600","05/23/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibigori","300","05/23/2024"
"Western","RUSIZI","Bugarama","inyama - inkoko - pondezi","4500","05/20/2024"
"Western","RUSIZI","Bugarama","Ubuki","7000","05/23/2024"
"Western","RUSIZI","Bugarama","Inanasi","800","05/23/2024"
"Western","RUSIZI","Bugarama","Puwavuro","1000","05/23/2024"
"Western","RUSIZI","Bugarama","Puwaro","500","05/23/2024"
"Western","RUSIZI","Bugarama","Karoti","1000","05/23/2024"
"Western","RUSIZI","Bugarama","Imiteja","800","05/23/2024"
"Western","RUSIZI","Bugarama","Tungurusumu","2000","05/23/2024"
"Western","RUSIZI","Bugarama","Umuceri - Umuhinde","1300","05/23/2024"
"Western","RUSIZI","Bugarama","Umuceri Pakistani","1400","05/23/2024"
"Western","RUSIZI","Bugarama","Inyanya","500","05/23/2024"
"Western","RUSIZI","Bugarama","Ingano","1500","05/23/2024"
"Western","RUSIZI","Bugarama","Soya","750","05/23/2024"
"Western","RUSIZI","Bugarama","Imyumbati","500","05/23/2024"
"Western","RUSIZI","Bugarama","Igitoki","300","05/23/2024"
"Western","RUSIZI","Bugarama","igi - irinyaRwanda","250","05/23/2024"
"Western","RUSIZI","Bugarama","Igi- Pondeze","200","05/23/2024"
"Western","RUSIZI","Bugarama","Ifu - Ibigori - Mugurusu","1400","05/23/2024"
"Western","RUSIZI","Bugarama","Ifu - Ibigori - Gashumba","1500","05/23/2024"
"Western","RUSIZI","Bugarama","IFI - Tomson","3200","05/23/2024"
"Western","RUSIZI","Bugarama","IFI - Tilapia Nini","4500","05/23/2024"
"Western","RUSIZI","Bugarama","ibitunguru-bitukura","1800","05/23/2024"
"Western","RUSIZI","Bugarama","Ibitunguru-umweru","2000","05/23/2024"
"Western","RUSIZI","Bugarama","Ibishyimbo Shyushya","750","05/23/2024"
"Western","RUSIZI","Bugarama","Ibirayi - Umweru","750","05/23/2024"
"Western","RUSIZI","Bugarama","Ibirayi- Kinigi Grade 2","800","05/23/2024"
"Western","RUSIZI","Bugarama","Ibinyomoro","1500","05/23/2024"
"Western","RUSIZI","Bugarama","Ibijumba","400","05/23/2024"
"Western","RUSIZI","Bugarama","Ibigori","350","05/23/2024"
"Western","RUSIZI","Bugarama","Amatunda","1500","05/23/2024"
"Western","RUSIZI","Bugarama","Inyama-ihene","5500","05/23/2024"
"Western","RUSIZI","Bugarama","Inyama-inka- Iroti","5000","05/23/2024"
"Western","RUSIZI","Bugarama","inyama-inka-imvange","4500","05/23/2024"
"Kigali City","GASABO","Kimironko","Ifu - Ibigori - IRABONEYE","950","05/23/2024"
"Kigali City","GASABO","Kimironko","Ifu - Ibigori - MINIMEX","780","05/23/2024"
"Kigali City","GASABO","Kimironko","Ifu - Ibigori - Gashumba","1000","05/23/2024"
"Kigali City","GASABO","Kimironko","Ifu - Ibigori - Mugurusu","900","05/23/2024"
"Kigali City","GASABO","Kimironko","inyama - inkoko - pondezi","4000","05/23/2024"
"Kigali City","GASABO","Kimironko","Inyama - Urukwavu","4500","05/23/2024"
"Kigali City","GASABO","Kimironko","Inyama - Inkoko - rwanda","5833","05/23/2024"
"Kigali City","GASABO","Kimironko","Inyama-ihene","5000","05/23/2024"
"Kigali City","GASABO","Kimironko","Inyama-ingurube","3500","05/23/2024"
"Kigali City","GASABO","Kimironko","IFI - Tilapia Nini","4500","05/23/2024"
"Kigali City","GASABO","Kimironko","inyama-inka-imvange","4500","05/23/2024"
"Kigali City","GASABO","Kimironko","Inyama-inka- Iroti","6000","05/23/2024"
"Kigali City","GASABO","Kimironko","inshyushyu","700","05/23/2024"
"Kigali City","GASABO","Kimironko","igi - irinyaRwanda","250","05/23/2024"
"Kigali City","GASABO","Kimironko","Igi- Pondeze","150","05/23/2024"
"Kigali City","GASABO","Kimironko","Umuceri - luck Kema","1400","05/23/2024"
"Kigali City","GASABO","Kimironko","Umuceri -Luck Basmati","1700","05/23/2024"
"Kigali City","GASABO","Kimironko","Umuceri - Rw - Luck rice","1300","05/23/2024"
"Kigali City","GASABO","Kimironko","Umuceri - Rw - Gikonko","1200","05/23/2024"
"Kigali City","GASABO","Kimironko","Umuceri - RW - Kigori","1100","05/23/2024"
"Kigali City","GASABO","Kimironko","Umuceri Thailand","1767","05/23/2024"
"Kigali City","GASABO","Kimironko","Umuceri Pakistani","1500","05/23/2024"
"Kigali City","GASABO","Kimironko","Umuceri-Tz1","1700","05/23/2024"
"Kigali City","GASABO","Kimironko","Amacunga","1000","05/23/2024"
"Kigali City","GASABO","Kimironko","Avoka","1100","05/23/2024"
"Kigali City","GASABO","Kimironko","Ibinyomoro","1700","05/23/2024"
"Kigali City","GASABO","Kimironko","Amatunda","2300","05/23/2024"
"Kigali City","GASABO","Kimironko","Indimu","1000","05/23/2024"
"Kigali City","GASABO","Kimironko","Puwavuro","1233","05/23/2024"
"Kigali City","GASABO","Kimironko","Amashaza","2500","05/23/2024"
"Kigali City","GASABO","Kimironko","Karoti","900","05/23/2024"
"Kigali City","GASABO","Kimironko","Inyanya","1000","05/23/2024"
"Kigali City","GASABO","Kimironko","ibitunguru-bitukura","1500","05/23/2024"
"Kigali City","GASABO","Kimironko","Imyumbati","833","05/23/2024"
"Kigali City","GASABO","Kimironko","Ibijumba","500","05/23/2024"
"Kigali City","GASABO","Kimironko","Igitoki","400","05/23/2024"
"Kigali City","GASABO","Kimironko","ibirayi - Kirundo","717","05/23/2024"
"Kigali City","GASABO","Kimironko","Ibirayi- Kinigi Grade 2","800","05/23/2024"
"Kigali City","GASABO","Kimironko","Ibishyimbo/Mutiki","1000","05/23/2024"
"Kigali City","GASABO","Kimironko","Ibishyimbo - Injyamane","1433","05/23/2024"
"Kigali City","GASABO","Kimironko","Ibishyimbo Ibinyarwanda","700","05/23/2024"
"Kigali City","GASABO","Kimironko","Ibishyimbo Colta","1233","05/23/2024"
"Kigali City","GASABO","Kimironko","Ibishyimbo Shyushya","800","05/23/2024"
"Kigali City","GASABO","Kimironko","Ingano","1150","05/23/2024"
"Kigali City","GASABO","Kimironko","Soya","1000","05/23/2024"
"Kigali City","GASABO","Kimironko","Ibigori","500","05/23/2024"
"Eastern","RWAMAGANA","Intunga","","100","05/23/2024"
"Eastern","RWAMAGANA","Intunga","","150","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Ibiryo amatungo Maize Bran","300","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Amavuta ubuto","2200","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Isukari","1300","05/23/2024"
"Eastern","RWAMAGANA","Intunga","inshyushyu","500","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Ibinyomoro","1500","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Indimu","1200","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Amatunda","2300","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Mandarine","700","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Amacunga","500","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Urusenda","1950","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Beterave","650","05/23/2024"
"Eastern","RWAMAGANA","Intunga","ibitunguru-bitukura","1500","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Karoti","800","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Imiteja","600","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Inyanya","600","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Inyama-inka- Iroti","5500","05/23/2024"
"Eastern","RWAMAGANA","Intunga","inyama-inka-imvange","4000","05/23/2024"
"Eastern","RWAMAGANA","Intunga","igi - irinyaRwanda","200","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Igi- Pondeze","160","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Imyumbati","350","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Amateke","250","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Ibijumba","190","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Ibirayi - Rutuku","450","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Ibirayi - Umweru","520","05/23/2024"
"Eastern","RWAMAGANA","Intunga","ibirayi - Kuruza","500","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Ibirayi- Kinigi Grade 2","600","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Igitoki","220","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Soya","800","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Ibishyimbo Ibinyarwanda","500","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Ibishyimbo Shyushya","500","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Ibigori","300","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Ifu - Ibigori - Mugurusu","800","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Umuceri - Rw - Nyiraburyohe","1200","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Umuceri - Tz No 2","1400","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Umuceri Pakistani","1400","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Umuceri - Umuhinde","1350","05/23/2024"
"Eastern","RWAMAGANA","Intunga","Umuceri - RW - Kigori","1100","05/23/2024"
"Eastern","NGOMA","kibungo","IFI - Tilapia Nto","900","05/23/2024"
"Eastern","NGOMA","kibungo","IFI - Tilapia Nini","1500","05/23/2024"
"Eastern","NGOMA","kibungo","Isukari","1500","05/23/2024"
"Eastern","NGOMA","kibungo","Indimu","1000","05/23/2024"
"Eastern","NGOMA","kibungo","Isombe","600","05/23/2024"
"Eastern","NGOMA","kibungo","Ibigori","300","05/23/2024"
"Eastern","NGOMA","kibungo","Ibishyimbo Shyushya","600","05/23/2024"
"Eastern","NGOMA","kibungo","Ibishyimbo - Mushingiriro","550","05/23/2024"
"Eastern","NGOMA","kibungo","Ibishyimbo Ibinyarwanda","550","05/23/2024"
"Eastern","NGOMA","kibungo","Ingano","1500","05/23/2024"
"Eastern","NGOMA","kibungo","Ibijumba","250","05/23/2024"
"Eastern","NGOMA","kibungo","Igitoki","300","05/23/2024"
"Eastern","NGOMA","kibungo","Urusenda","1000","05/23/2024"
"Eastern","NGOMA","kibungo","Ubunyobwa","2500","05/23/2024"
"Eastern","NGOMA","kibungo","Ifu-imyumbati","800","05/23/2024"
"Eastern","NGOMA","kibungo","Ibirayi- Kinigi Grade 2","650","05/23/2024"
"Eastern","NGOMA","kibungo","Puwavuro","800","05/23/2024"
"Eastern","NGOMA","kibungo","Puwaro","700","05/23/2024"
"Eastern","NGOMA","kibungo","Ipapayi","700","05/23/2024"
"Eastern","NGOMA","kibungo","Umuceri Pakistani","1500","05/23/2024"
"Eastern","NGOMA","kibungo","Konkombure","600","05/23/2024"
"Eastern","NGOMA","kibungo","Umuceri - RW - Kigori","1200","05/23/2024"
"Eastern","NGOMA","kibungo","Umuceri - Tz No 2","1200","05/23/2024"
"Eastern","NGOMA","kibungo","Umuceri - Umuhinde","1400","05/23/2024"
"Eastern","NGOMA","kibungo","Amavuta - Amamesa","4000","05/23/2024"
"Eastern","NGOMA","kibungo","Ifi- Indagara-umunyu","4000","05/23/2024"
"Eastern","NGOMA","kibungo","igi - irinyaRwanda","200","05/23/2024"
"Eastern","NGOMA","kibungo","Pome","4000","05/23/2024"
"Eastern","NGOMA","kibungo","ibitunguru-bitukura","1500","05/23/2024"
"Eastern","NGOMA","kibungo","Tungurusumu","2200","05/23/2024"
"Eastern","NGOMA","kibungo","Soya","900","05/23/2024"
"Eastern","NGOMA","kibungo","Amavuta ubuto","2200","05/23/2024"
"Eastern","NGOMA","kibungo","Amakara","11000","05/23/2024"
"Eastern","NGOMA","kibungo","Amacunga","1000","05/23/2024"
"Eastern","NGOMA","kibungo","Amatunda","2000","05/23/2024"
"Eastern","NGOMA","kibungo","Ibiryo amatungo Maize Bran","150","05/23/2024"
"Eastern","NGOMA","kibungo","Amashu","130","05/23/2024"
"Eastern","NGOMA","kibungo","Amasaka","800","05/23/2024"
"Eastern","NGOMA","kibungo","Igi- Pondeze","170","05/23/2024"
"Eastern","NGOMA","kibungo","Imyembe","1500","05/23/2024"
"Eastern","NGOMA","kibungo","Imineke","800","05/23/2024"
"Eastern","NGOMA","kibungo","Imiteja","900","05/23/2024"
"Eastern","NGOMA","kibungo","Karoti","1000","05/23/2024"
"Eastern","NGOMA","kibungo","Ibinyomoro","1400","05/23/2024"
"Eastern","NGOMA","kibungo","Avoka","600","05/23/2024"
"Eastern","NGOMA","kibungo","Gaz","1700","05/23/2024"
"Eastern","NGOMA","kibungo","Mandarine","1200","05/23/2024"
"Eastern","NGOMA","kibungo","Beterave","600","05/23/2024"
"Eastern","NGOMA","kibungo","inyama-inka-imvange","4000","05/23/2024"
"Eastern","NGOMA","kibungo","Inyama-inka- Iroti","4500","05/23/2024"
"Eastern","NGOMA","kibungo","Inyama-ihene","6000","05/23/2024"
"Eastern","NGOMA","kibungo","Inyama-ingurube","3000","05/23/2024"
"Eastern","NGOMA","kibungo","Inyanya","800","05/23/2024"
"Southern","HUYE","Karambi","Indimu","1500","05/23/2024"
